"date","time","R2R.Level","subject race","Subject Ethnicity","subject sex","officer Yrs of service","Area Command"
"3/11/2014",NA,3,"Black","N","M",0,"DA"
"3/11/2014",2258,3,"Black","N","M",4,"DA"
"3/11/2014",230,3,"White","H","M",0,"FR"
"3/11/2014",2259,3,"Black","N","M",6,"DA"
"3/11/2014",551,3,"White","N","F",5,"FR"
"3/11/2014",NA,3,"White","N","F",11,"FR"
"3/11/2014",NA,3,"White","H","F",1,"FR"
"3/11/2014",NA,3,"White","H","M",1,"FR"
"3/11/2014",NA,3,"White","H","M",2,"CH"
"3/12/2014",427,3,"Black","N","M",4,"GE"
"3/12/2014",2243,3,"White","H","M",7,"GE"
"3/12/2014",2243,3,"White","H","M",5,"GE"
"3/12/2014",2243,3,"White","H","M",6,"GE"
"3/13/2014",415,3,"Black","N","M",2,"BA"
"3/13/2014",547,3,"Black","H","F",1,"ID"
"3/13/2014",526,3,"Black","N","M",0,"ED"
"3/13/2014",40,3,"Black","N","M",2,"BA"
"3/13/2014",NA,3,"White","H","F",1,"AD"
"3/13/2014",58,0,"Black","N","M",1,"BA"
"3/13/2014",526,3,"Black","N","M",1,"ED"
"3/13/2014",NA,3,"Black","H","F",12,"ID"
"3/13/2014",32,3,"Black","N","M",2,"GE"
"3/14/2014",155,3,"White","H","M",4,"GE"
"3/14/2014",2300,3,"Black","N","M",6,"GE"
"3/14/2014",NA,3,"Black","N","M",7,"GE"
"3/14/2014",2300,3,"Black","N","M",4,"GE"
"3/14/2014",2300,3,"Black","N","M",2,"GE"
"3/14/2014",2211,3,"White","H","M",5,"GE"
"3/14/2014",2254,3,"White","H","M",4,"CH"
"3/14/2014",NA,3,"White","H","F",9,"CH"
"3/14/2014",1045,3,"White","H","F",10,"CH"
"3/14/2014",236,3,"White","N","M",2,"BA"
"3/14/2014",129,3,"White","N","M",12,"BA"
"3/15/2014",NA,3,"Black","N","M",6,"GE"
"3/15/2014",415,3,"White","N","M",4,"HE"
"3/15/2014",2022,3,"Black","N","M",1,"CH"
"3/15/2014",1840,3,"White","N","M",1,"CH"
"3/15/2014",1150,3,"Black","N","M",2,"HE"
"3/15/2014",104,3,"White","H","F",4,"GE"
"3/15/2014",NA,3,"White","N","M",2,"GE"
"3/15/2014",NA,3,"White","H","M",1,"CH"
"3/15/2014",NA,3,"White","H","F",14,"GE"
"3/15/2014",105,3,"White","N","F",16,"GE"
"3/16/2014",NA,3,"White","H","M",1,"ID"
"3/16/2014",428,3,"White","H","M",11,"ID"
"3/16/2014",NA,3,"White","N","F",6,"GE"
"3/16/2014",43,3,"White","N","F",16,"GE"
"3/16/2014",209,3,"Black","N","F",6,"GE"
"3/16/2014",209,3,"White","H","F",6,"GE"
"3/16/2014",202,3,"White","H","M",6,"GE"
"3/16/2014",429,3,"White","N","M",1,"FR"
"3/16/2014",512,3,"White","H","M",0,"ID"
"3/16/2014",205,3,"Black","N","F",9,"GE"
"3/17/2014",105,3,"White","H","M",12,"GE"
"3/17/2014",105,3,"White","H","M",12,"GE"
"3/17/2014",105,3,"Black","N","M",7,"GE"
"3/17/2014",105,2,"Black","N","M",7,"GE"
"3/17/2014",105,3,"Black","N","M",4,"GE"
"3/17/2014",105,3,"Black","N","M",4,"GE"
"3/17/2014",105,3,"Black","N","M",9,"GE"
"3/17/2014",105,3,"White","H","M",9,"GE"
"3/17/2014",NA,2,"White","H","M",6,"GE"
"3/17/2014",NA,3,"White","H","M",6,"GE"
"3/17/2014",1954,3,"White","H","M",2,"HE"
"3/17/2014",511,3,"White","N","M",1,"HE"
"3/17/2014",40,3,"White","H","M",11,"ID"
"3/17/2014",23,3,"White","H","M",20,"ID"
"3/17/2014",NA,3,"Black","N","M",7,"GE"
"3/17/2014",NA,3,"Black","N","M",12,"GE"
"3/18/2014",1224,3,"White","H","F",13,"ED"
"3/18/2014",NA,3,"White","H","M",7,"HE"
"3/18/2014",NA,3,"White","H","M",0,"HE"
"3/18/2014",NA,1,"Black","N","M",16,"ID"
"3/19/2014",50,3,"White","N","M",1,"ED"
"3/19/2014",1940,3,"White","H","M",4,"FR"
"3/19/2014",1054,3,"White","N","M",4,"ID"
"3/19/2014",1054,3,"White","N","M",19,"ID"
"3/19/2014",1054,3,"White","N","M",14,"ID"
"3/19/2014",NA,3,"White","H","M",6,"FR"
"3/19/2014",NA,3,"White","H","M",2,"FR"
"3/20/2014",2015,3,NA,"N","M",2,"ED"
"3/20/2014",2015,3,NA,"N","M",2,"ED"
"3/20/2014",NA,3,"White","H","F",6,"BA"
"3/21/2014",4,3,"White","H","M",13,"GE"
"3/21/2014",631,3,"White","N","M",1,"HE"
"3/21/2014",606,3,"Black","N","M",2,"ID"
"3/21/2014",2252,3,"Black","N","M",2,"ED"
"3/21/2014",330,3,"White","H","M",6,"GE"
"3/21/2014",600,3,"Black","N","M",2,"ID"
"3/21/2014",1118,3,"White","H","M",12,"CH"
"3/21/2014",NA,3,"Black","N","M",0,"ID"
"3/21/2014",2252,3,"Black","N","M",1,"ED"
"3/21/2014",1118,2,"White","H","F",5,"ID"
"3/21/2014",NA,3,"Black","N","M",2,"GE"
"3/21/2014",1757,3,"Black","N","M",NA,"GE"
"3/22/2014",NA,3,"White","H","M",16,"FR"
"3/22/2014",NA,3,"White","H","M",11,"FR"
"3/22/2014",NA,3,"White","N","F",8,"GE"
"3/22/2014",NA,3,"White","N","F",6,"GE"
"3/22/2014",1425,3,"Black","N","M",10,"GE"
"3/22/2014",2128,3,"White","N","M",6,"HE"
"3/22/2014",106,3,"White","N","M",2,"HE"
"3/22/2014",106,3,"White","N","M",2,"HE"
"3/22/2014",2053,3,"Black","N","F",1,"ED"
"3/22/2014",2022,3,"Black","N","F",4,"ED"
"3/22/2014",15,3,"White","H","M",12,"FR"
"3/22/2014",120,3,"White","N","M",5,"HE"
"3/22/2014",1855,3,"White","H","M",1,"ED"
"3/22/2014",1900,3,"White","H","M",1,"ED"
"3/22/2014",NA,3,"White","H","M",3,"ED"
"3/23/2014",120,3,"Black","N","M",3,"GE"
"3/23/2014",120,3,"Black","N","M",6,"GE"
"3/23/2014",205,3,NA,NA,NA,6,"GE"
"3/23/2014",1856,3,"Black","N","M",6,"AD"
"3/23/2014",1856,3,"Black","N","M",5,"AD"
"3/23/2014",1656,3,"White","N","M",2,"BA"
"3/23/2014",244,3,"White","H","F",6,"GE"
"3/23/2014",NA,3,"White","N","F",15,"GE"
"3/23/2014",120,3,"Black","N","M",16,"GE"
"3/23/2014",120,3,"Black","N","M",6,"GE"
"3/23/2014",120,3,"White","N","F",6,"GE"
"3/23/2014",100,3,"White","N","F",12,"GE"
"3/25/2014",2,3,"White","N","M",6,"GE"
"3/25/2014",10,3,"White","N","M",11,"GE"
"3/25/2014",2330,3,"White","N","M",6,"GE"
"3/25/2014",NA,3,"White","N","M",12,"GE"
"3/26/2014",2357,3,"Black","N","M",2,"ID"
"3/26/2014",2357,3,"Black","N","M",0,"ID"
"3/26/2014",2357,3,"Black","N","M",1,"ID"
"3/26/2014",1848,3,"White","N","M",16,"CH"
"3/26/2014",2249,3,"Black","N","M",2,"CH"
"3/26/2014",NA,3,"Black","N","M",8,"ID"
"3/26/2014",NA,3,"White","N","F",5,"DA"
"3/26/2014",1430,3,"White","N","M",7,"AD"
"3/26/2014",1427,3,"White","N","M",22,"AD"
"3/26/2014",1909,3,"White","N","M",11,"CH"
"3/26/2014",1848,3,"White","N","M",6,"CH"
"3/26/2014",NA,3,"Black","N","M",0,"DA"
"3/26/2014",2248,3,"Black","N","M",2,"CH"
"3/27/2014",26,3,"Black","N","F",4,"ED"
"3/27/2014",26,3,"Black","N","F",1,"ED"
"3/27/2014",NA,3,"White","N","M",5,"DA"
"3/27/2014",1818,3,NA,NA,"M",1,"HE"
"3/27/2014",2204,3,"White","N","M",0,"DA"
"3/27/2014",2215,3,"White","N","M",6,"DA"
"3/28/2014",NA,3,"White","N","F",2,"GE"
"3/28/2014",128,3,"White","N","F",2,"GE"
"3/28/2014",2040,3,"White","H","M",5,"CH"
"3/28/2014",7,3,"White","H","F",15,"ED"
"3/28/2014",2013,3,"Black","N","M",2,"ID"
"3/28/2014",2011,3,"Black","N","M",11,"ID"
"3/28/2014",2230,3,"White","N","F",10,"GE"
"3/28/2014",2109,3,"White","H","F",1,"FR"
"3/28/2014",2105,3,"White","H","F",0,"FR"
"3/28/2014",130,3,"White","N","F",8,"GE"
"3/29/2014",NA,3,"Black","N","M",0,"CH"
"3/29/2014",1530,3,"Black","N","M",1,"CH"
"3/29/2014",1835,3,"White","N","M",1,"AD"
"3/29/2014",1835,3,"White","N","M",1,"AD"
"3/29/2014",30,3,"White","N","F",8,"ID"
"3/29/2014",233,3,"White","H","M",8,"GE"
"3/29/2014",NA,3,"White","H","M",0,"DA"
"3/29/2014",NA,3,"White","H","M",27,"DA"
"3/29/2014",2255,3,"White","H","M",1,"DA"
"3/29/2014",2255,3,"White","H","M",21,"DA"
"3/30/2014",NA,3,"Black","N","M",6,"GE"
"3/30/2014",NA,3,"White","N","M",9,"GE"
"3/30/2014",235,3,"Black","N","M",2,"GE"
"3/30/2014",349,3,"White","N","F",7,"DA"
"3/30/2014",1645,3,"White","N","F",2,"ED"
"3/30/2014",2039,3,"White","N","M",2,"ED"
"3/30/2014",230,3,"Black","H","M",12,"GE"
"3/30/2014",230,3,"Black","N","M",8,"GE"
"3/30/2014",NA,3,"White","N","F",26,"DA"
"3/30/2014",1908,3,"Black","N","F",2,"AD"
"3/30/2014",2158,3,"Black","N","F",2,"AD"
"3/30/2014",230,3,"Black","N","M",10,"GE"
"3/30/2014",235,3,"Black","N","M",10,"GE"
"3/30/2014",59,3,"White","N","M",12,"ED"
"3/30/2014",2039,3,"White","N","M",0,"ED"
"3/30/2014",1339,3,"Black","N","F",9,"CH"
"3/30/2014",NA,3,"White","N","F",1,"DA"
"3/31/2014",NA,3,"Black","N","F",8,"ED"
"3/31/2014",150,3,"White","H","M",9,"GE"
"3/31/2014",2308,3,"White","H","M",5,"GE"
"3/31/2014",151,3,"White","H","M",2,"GE"
"3/31/2014",2300,3,"White","H","M",4,"GE"
"3/31/2014",NA,3,"White","H","M",4,"GE"
"4/1/2014",216,3,"Black","N","M",1,"ED"
"4/1/2014",612,3,"White","H","M",8,"ED"
"4/1/2014",630,3,"White","H","M",4,"ED"
"4/1/2014",NA,3,"White","N","F",7,"FR"
"4/1/2014",508,3,"White","N","F",1,"FR"
"4/1/2014",1205,3,"White","H","M",8,"HE"
"4/1/2014",NA,3,"White","N","M",1,"DA"
"4/1/2014",1656,3,"White","N","M",1,"FR"
"4/1/2014",2018,3,"White","N","F",1,"BA"
"4/2/2014",NA,3,"White","N","F",2,"ID"
"4/2/2014",2024,3,"White","N","F",15,"ID"
"4/3/2014",1512,3,"Black","N","M",5,"ID"
"4/3/2014",2030,3,"Black","N","M",6,"GE"
"4/3/2014",453,3,"White","H","M",4,"HE"
"4/3/2014",1806,3,"White","N","M",7,"FR"
"4/3/2014",NA,3,"White","H","M",11,"ID"
"4/3/2014",2316,3,"White","N","M",2,"CH"
"4/3/2014",2316,3,"White","N","M",1,"CH"
"4/3/2014",1927,3,"Black","N","M",6,"ID"
"4/3/2014",2100,3,"Black","N","M",4,"GE"
"4/3/2014",740,3,"White","H","M",7,"AD"
"4/3/2014",NA,3,"White","H","M",22,"AD"
"4/3/2014",NA,3,"Black","N","M",NA,"ID"
"4/4/2014",104,3,"White","N","M",2,"GE"
"4/4/2014",1145,3,"Black","N","M",3,"HE"
"4/4/2014",1630,3,"Black","N","M",5,"CH"
"4/4/2014",NA,3,"White","N","M",5,"ID"
"4/4/2014",1128,3,"White","N","M",7,"ID"
"4/4/2014",213,3,"Asian","N","F",2,"BA"
"4/4/2014",1502,3,"Black","N","M",2,"ED"
"4/4/2014",213,3,"Asian","N","F",0,"BA"
"4/4/2014",1146,3,"Black","N","M",6,"HE"
"4/4/2014",1233,3,"Black","N","M",17,"HE"
"4/4/2014",1145,3,"Black","N","M",3,"HE"
"4/4/2014",1630,3,"Black","N","M",1,"CH"
"4/5/2014",212,3,"White","H","M",6,"ID"
"4/5/2014",240,3,"White","N","M",5,"ED"
"4/5/2014",240,3,"White","N","M",1,"ED"
"4/5/2014",220,3,"Black","N","M",4,"GE"
"4/5/2014",NA,3,"White","N","M",1,"HE"
"4/5/2014",150,3,"White","H","M",1,"ID"
"4/5/2014",1839,3,"Black","N","M",8,"AD"
"4/5/2014",240,3,"White","N","M",0,"ED"
"4/5/2014",240,3,"White","N","M",0,"ED"
"4/5/2014",NA,3,"Black","N","M",7,"GE"
"4/5/2014",506,3,"Black","N","M",4,"GE"
"4/5/2014",NA,3,"White","H","F",2,"FR"
"4/5/2014",1839,3,"Black","N","M",7,"AD"
"4/5/2014",100,2,"White","N","M",0,"DA"
"4/5/2014",51,2,"White","N","M",6,"DA"
"4/5/2014",NA,3,"White","H","M",0,"ID"
"4/5/2014",NA,3,"White","H","M",2,"ID"
"4/6/2014",1214,3,"Black","N","M",7,"CH"
"4/6/2014",2247,0,"White","N","M",9,"DA"
"4/6/2014",50,3,"White","H","M",6,"GE"
"4/6/2014",2140,NA,"White","H","M",NA,"GE"
"4/7/2014",22,3,"White","N","M",1,"AD"
"4/7/2014",22,3,"White","N","M",1,"AD"
"4/7/2014",NA,3,"Black","N","M",7,"CH"
"4/7/2014",1056,3,"Black","N","M",7,"CH"
"4/7/2014",NA,3,"White",NA,"M",17,"BA"
"4/7/2014",NA,3,"White","N","M",0,"BA"
"4/7/2014",2314,3,"White","N","F",1,"ID"
"4/7/2014",NA,3,"White",NA,"M",1,"BA"
"4/7/2014",NA,3,"White","N","M",3,"BA"
"4/7/2014",2314,3,"White","N","F",1,"ID"
"4/7/2014",2312,3,"White","N","F",1,"ID"
"4/7/2014",NA,3,"White","N","M",11,"BA"
"4/7/2014",NA,3,"White","N","M",14,"BA"
"4/7/2014",NA,3,"White","N","F",14,"BA"
"4/8/2014",NA,3,"Black","N","M",4,"FR"
"4/8/2014",NA,3,"Black","N","M",6,"FR"
"4/8/2014",2346,3,"Black","N","M",2,"ED"
"4/8/2014",530,3,"Black","N","M",4,"FR"
"4/8/2014",NA,3,"Black","N","M",1,"ED"
"4/8/2014",1655,3,"White","N","M",2,"BA"
"4/9/2014",NA,3,"White","N","M",6,"HE"
"4/9/2014",2254,3,"Black","N","M",1,"ID"
"4/9/2014",1832,3,"Black","N","M",4,"ID"
"4/10/2014",1510,3,"Black","N","F",6,"GE"
"4/10/2014",845,3,"White","H","F",6,"GE"
"4/10/2014",233,3,"White","H","M",2,"ID"
"4/10/2014",105,3,"White","N","M",0,"DA"
"4/10/2014",1510,3,"Black","N","F",14,"GE"
"4/10/2014",2005,3,"White","N","M",0,"ED"
"4/10/2014",1811,3,"White","H","M",6,"GE"
"4/10/2014",1800,3,"White","N","M",6,"FR"
"4/10/2014",2243,3,"White","N","M",4,"ED"
"4/10/2014",1510,3,"Black","N","F",3,"GE"
"4/10/2014",1510,3,"Black","N","F",6,"GE"
"4/10/2014",2133,3,"White","N","M",12,"ID"
"4/10/2014",152,3,"White","H","M",0,"ID"
"4/11/2014",201,3,"Black","N","M",2,"GE"
"4/11/2014",201,3,"Black","N","M",NA,"GE"
"4/11/2014",201,3,"White","N","M",6,"GE"
"4/11/2014",201,3,NA,NA,NA,6,"GE"
"4/11/2014",201,3,NA,NA,NA,6,"GE"
"4/11/2014",1122,3,"White","H","F",4,"FR"
"4/11/2014",1347,3,"White","H","F",3,"FR"
"4/11/2014",150,3,"White","N","M",3,"GE"
"4/11/2014",1432,3,"White","H","M",4,"BA"
"4/11/2014",215,3,"White","N","M",6,"GE"
"4/12/2014",2122,3,"Black","N","M",0,"CH"
"4/12/2014",2300,3,"Black","N","M",0,"DA"
"4/12/2014",2242,3,"Black","N","M",3,"DA"
"4/12/2014",NA,3,"White","H","M",1,"ED"
"4/12/2014",2130,3,"Black","N","M",1,"CH"
"4/12/2014",2300,3,"Black","N","M",6,"DA"
"4/12/2014",2311,3,"White","N","M",7,"GE"
"4/12/2014",NA,3,"White","N","F",NA,"ID"
"4/12/2014",236,3,"Black","N","M",4,"GE"
"4/12/2014",2314,3,"White","H","M",1,"ED"
"4/12/2014",2205,3,"White","H","M",2,"ED"
"4/13/2014",708,3,"White","H","M",14,"ID"
"4/13/2014",NA,3,"Black","N","M",5,"CH"
"4/13/2014",730,3,"White","H","M",16,"ID"
"4/13/2014",58,3,"White","N","M",18,"GE"
"4/13/2014",351,3,NA,NA,NA,4,"GE"
"4/13/2014",2236,3,"Black","N","M",2,"CH"
"4/13/2014",156,3,"White","N","M",3,"GE"
"4/13/2014",58,3,"White","N","M",NA,"GE"
"4/13/2014",708,3,"White","H","M",4,"ID"
"4/13/2014",708,3,"White","H","M",19,"ID"
"4/13/2014",211,3,"Black","N","F",NA,"GE"
"4/13/2014",211,3,NA,NA,NA,NA,"GE"
"4/13/2014",211,3,"Black","N","F",3,"GE"
"4/13/2014",100,0,"Black","N","M",4,"CH"
"4/13/2014",226,3,"Black","N","M",1,"CH"
"4/13/2014",58,3,"White","N","M",18,"GE"
"4/13/2014",NA,3,"Black","N","M",1,"CH"
"4/14/2014",41,3,"Black","N","M",4,"FR"
"4/14/2014",36,3,"Black","N","M",16,"FR"
"4/14/2014",1854,3,"White","H","M",8,"HE"
"4/14/2014",1900,3,"White","H","M",2,"HE"
"4/14/2014",1859,3,"White","H","M",3,"HE"
"4/14/2014",1859,3,"White","H","M",3,"HE"
"4/14/2014",1854,3,"White","H","M",1,"HE"
"4/14/2014",1910,3,"White","H","M",2,"HE"
"4/15/2014",1213,2,"Black","N","M",4,"HE"
"4/15/2014",250,3,"Black","N","F",0,"BA"
"4/16/2014",1800,1,"White","N","F",0,"ED"
"4/16/2014",1841,1,"White","N","F",1,"ED"
"4/16/2014",900,3,"Asian","N","M",10,"ED"
"4/16/2014",NA,3,"White","H","M",6,"DA"
"4/16/2014",NA,3,"White","H","M",6,"DA"
"4/16/2014",1741,1,"White","N","F",5,"ED"
"4/16/2014",NA,3,"Black","N","M",7,"CH"
"4/16/2014",1530,3,"White","H","M",12,"AD"
"4/16/2014",1630,3,"White","H","M",12,"AD"
"4/16/2014",1520,3,"White","H","M",11,"AD"
"4/16/2014",NA,3,"Black","N","M",20,"ED"
"4/16/2014",NA,3,"White","N","M",7,"BA"
"4/16/2014",1830,3,"White","N","M",1,"BA"
"4/16/2014",NA,3,"White","N","M",NA,"BA"
"4/17/2014",304,3,"White","H","M",11,"GE"
"4/17/2014",300,3,"White","H","M",7,"GE"
"4/17/2014",2124,3,"White","N","M",3,"HE"
"4/17/2014",2124,3,"White","N","M",0,"HE"
"4/17/2014",2124,3,"White","N","M",1,"HE"
"4/17/2014",2124,3,"White","N","M",1,"HE"
"4/17/2014",2124,3,"White","N","M",1,"HE"
"4/18/2014",23,3,"White","H","M",3,"BA"
"4/18/2014",NA,3,"Black","N","M",2,"DA"
"4/18/2014",2147,3,"White","H","M",1,"DA"
"4/18/2014",NA,3,"White","N","M",7,"HE"
"4/18/2014",NA,3,"Black","N","M",21,"DA"
"4/18/2014",207,3,"White","H","M",4,"BA"
"4/18/2014",304,3,"White","H","M",4,"DA"
"4/18/2014",NA,3,"White","H","M",3,"BA"
"4/18/2014",1125,3,"White","N","M",6,"HE"
"4/18/2014",NA,3,"White","N","M",18,"HE"
"4/18/2014",NA,3,"Black","N","M",5,"DA"
"4/18/2014",NA,2,"Black","N","M",5,"DA"
"4/19/2014",45,1,"White","H","M",1,"FR"
"4/19/2014",109,3,"White","N","M",19,"GE"
"4/19/2014",NA,3,"White","N","M",15,"GE"
"4/19/2014",124,3,"White","N","M",3,"GE"
"4/20/2014",445,3,"White","H","F",5,"ED"
"4/20/2014",NA,3,"Black","N","M",1,"AD"
"4/20/2014",1558,3,"Black","N","M",11,"AD"
"4/20/2014",1828,3,"Black","N","M",2,"ED"
"4/20/2014",NA,3,"Black","N","F",1,"ED"
"4/20/2014",NA,3,"Black","N","M",1,"ED"
"4/20/2014",1825,3,"Black","N","M",1,"ED"
"4/20/2014",205,3,NA,NA,NA,NA,"GE"
"4/20/2014",200,3,"Asian","N","M",16,"GE"
"4/20/2014",NA,3,"Black","N","F",0,"ED"
"4/20/2014",2349,3,"White","H","F",6,"ED"
"4/20/2014",2349,3,"White","H","F",3,"ED"
"4/20/2014",2349,3,"White","H","F",0,"ED"
"4/20/2014",NA,3,"Black","N","M",1,"AD"
"4/20/2014",205,3,NA,NA,NA,3,"GE"
"4/21/2014",300,3,"Black","N","M",3,"GE"
"4/21/2014",2035,3,"White","N","M",1,"HE"
"4/21/2014",426,3,"Black","N","M",4,"CH"
"4/21/2014",248,3,"Black","N","M",6,"GE"
"4/21/2014",1744,3,"Black","H","M",7,"FR"
"4/21/2014",1939,3,"White","N","M",6,"CH"
"4/26/2014",215,3,"White","H","M",6,"GE"
"4/21/2014",2126,3,"White","N","M",1,"AD"
"4/21/2014",1301,3,"White","H","F",6,"ED"
"4/21/2014",1307,3,"White","H","F",5,"ED"
"4/21/2014",1050,3,"Black","N","F",7,"CH"
"4/21/2014",1050,3,"Black","N","F",10,"CH"
"4/21/2014",1050,3,"Black","N","F",6,"CH"
"4/21/2014",1050,3,"Black","N","F",0,"CH"
"4/22/2014",1334,3,"White","N","F",11,"GE"
"4/22/2014",2138,3,"White","N","M",8,"GE"
"4/22/2014",943,3,"White","N","M",16,NA
"4/22/2014",1700,3,"White","N","M",1,"AD"
"4/22/2014",2206,3,"White","N","M",1,"AD"
"4/22/2014",NA,3,"White","N","F",11,"GE"
"4/22/2014",943,3,"White","N","M",14,NA
"4/22/2014",2248,3,"Black","N","M",NA,"GE"
"4/22/2014",NA,3,"White","N","M",4,"AD"
"4/22/2014",NA,3,"White","N","M",1,"AD"
"4/22/2014",2138,3,"White","N","M",9,"GE"
"4/22/2014",NA,3,"White","N","M",1,"ED"
"4/22/2014",2309,3,"Black","N","M",6,"GE"
"4/22/2014",2110,3,"Black","N","M",2,"CH"
"4/22/2014",1909,3,"White","N","M",0,"ED"
"4/22/2014",2208,3,"White","N","M",1,"AD"
"4/22/2014",2206,3,"White","N","M",2,"AD"
"4/22/2014",NA,3,"White","N","M",1,"AD"
"4/22/2014",2206,3,"White","N","M",1,"AD"
"4/23/2014",422,3,"White","H","M",1,"AD"
"4/23/2014",422,3,"White","H","M",0,"AD"
"4/23/2014",141,3,"White","H","M",5,"HE"
"4/23/2014",1056,3,"White","N","M",3,"AD"
"4/23/2014",1428,3,"Black","N","M",7,"CH"
"4/23/2014",113,3,"White","N","M",1,"DA"
"4/23/2014",823,3,"White","H","F",4,"ID"
"4/23/2014",1147,3,"White","H","M",7,"ID"
"4/23/2014",1157,3,"White","H","M",15,"ID"
"4/23/2014",1432,3,"Black","N","M",12,"CH"
"4/23/2014",1136,3,"Black","N","M",10,"HE"
"4/24/2014",1301,3,"Black","N","M",3,"ID"
"4/24/2014",NA,3,"White","H","M",17,"DA"
"4/24/2014",NA,3,"White","N","M",11,"AD"
"4/24/2014",NA,3,"White","N","M",14,"AD"
"4/24/2014",NA,3,"White","H","M",12,"DA"
"4/25/2014",2315,3,"White","N","M",1,NA
"4/25/2014",2321,3,"White","N","M",1,NA
"4/25/2014",853,2,"White","N","M",9,"DA"
"4/25/2014",1841,3,"White","H","M",0,"BA"
"4/25/2014",730,3,"White","N","M",5,"DA"
"4/25/2014",238,3,"White","H","M",12,"GE"
"4/25/2014",NA,3,"White","H","M",4,"GE"
"4/25/2014",NA,3,"White","N","M",0,"DA"
"4/26/2014",215,3,"White","H","M",4,"GE"
"4/26/2014",2258,3,"White","N","F",15,"ED"
"4/26/2014",NA,2,"White","H","M",3,"BA"
"4/26/2014",2155,3,"White","H","M",0,"BA"
"4/26/2014",1929,2,"White","H","M",1,"BA"
"4/26/2014",NA,3,"White","N","M",1,"CH"
"4/26/2014",215,3,"White","H","M",7,"GE"
"4/26/2014",2258,3,"White","N","F",15,"ED"
"4/26/2014",226,3,"White","H","F",0,"FR"
"4/26/2014",1935,3,"White","H","M",0,"BA"
"4/26/2014",NA,2,"White","H","M",4,"BA"
"4/26/2014",624,3,"White","H","F",1,"FR"
"4/26/2014",232,3,"Black","N","M",2,"CH"
"4/26/2014",245,3,"White","N","F",3,"BA"
"4/26/2014",220,3,"White","H","M",11,"GE"
"4/27/2014",1929,3,"White","H","M",2,"ID"
"4/27/2014",1716,3,"White","N","M",1,"GE"
"4/27/2014",1622,3,"White","H","M",1,"ID"
"4/27/2014",1702,3,"White","H","M",11,"ID"
"4/27/2014",1716,3,"White","N","M",4,"GE"
"4/27/2014",1353,3,"White","H","F",6,"ED"
"4/27/2014",1140,3,"White","H","F",3,"ED"
"4/27/2014",730,3,"White","N","M",11,"AD"
"4/28/2014",NA,3,"White","H","M",20,"DA"
"4/28/2014",NA,3,"White","H","M",4,"DA"
"4/28/2014",1042,3,"White","H","M",12,"AD"
"4/28/2014",2049,3,"White","H","M",3,"DA"
"4/28/2014",NA,3,"Black","N","M",0,"ID"
"4/28/2014",1600,3,"White","H","M",15,"ED"
"4/28/2014",2311,3,"White","H","F",0,"ED"
"4/28/2014",NA,3,"White","H","M",8,"DA"
"4/29/2014",1403,3,"White","N","M",19,"ED"
"4/29/2014",436,3,"White","N","M",28,"ED"
"4/29/2014",142,3,"White","H","M",0,"FR"
"4/30/2014",319,3,"White","N","M",0,"BA"
"4/30/2014",819,3,"White","H","M",7,"ID"
"4/30/2014",NA,3,"White","N","F",2,"FR"
"4/30/2014",10,3,"White","N","F",1,"FR"
"4/30/2014",907,3,"White","H","M",7,"ID"
"4/30/2014",819,3,"White","H","M",12,"ID"
"4/30/2014",2311,3,"Black","N","M",6,"GE"
"4/30/2014",2330,3,"Black","N","M",18,"GE"
"4/30/2014",1736,3,"Black","N","M",5,"FR"
"4/30/2014",1000,3,"Black","N","M",5,"ID"
"4/30/2014",2200,3,"Black","N","M",3,"ID"
"4/30/2014",2240,3,"White","N","M",4,"ED"
"5/1/2014",1805,3,"White","H","M",5,"DA"
"5/1/2014",NA,3,"White","N","M",11,"AD"
"5/1/2014",1630,2,"White","H","M",6,"DA"
"5/1/2014",1648,3,"White","H","M",3,"DA"
"5/2/2014",938,3,"Black","N","M",16,"GE"
"5/2/2014",1046,3,"White","H","M",15,"FR"
"5/2/2014",940,3,"Black","N","M",6,"GE"
"5/2/2014",1950,3,"White","H","M",2,"HE"
"5/2/2014",1939,3,"White","N","M",20,"GE"
"5/2/2014",1939,3,"White","N","M",3,"GE"
"5/2/2014",223,3,"White","N","M",6,"GE"
"5/2/2014",NA,3,"White","N","M",3,"GE"
"5/3/2014",2300,3,"White","N","M",0,"ID"
"5/3/2014",2300,3,"White","N","M",1,"ID"
"5/3/2014",2300,3,"White","N","M",3,"ID"
"5/3/2014",2300,3,"White","N","M",3,"ID"
"5/5/2014",2145,3,"White","N","M",0,"ED"
"5/3/2014",NA,3,"White","H","M",1,"CH"
"5/3/2014",2351,3,"White","H","M",17,"CH"
"5/3/2014",NA,3,"White","N","F",4,"ED"
"5/3/2014",330,2,"White","H","M",24,NA
"5/3/2014",1205,3,"White","N","M",16,"AD"
"5/3/2014",2132,3,"Black","N","M",3,"ID"
"5/3/2014",1850,3,"White","N","M",1,"DA"
"5/3/2014",NA,3,"White","N","M",9,"DA"
"5/3/2014",NA,3,"White","N","M",1,"DA"
"5/3/2014",245,3,"White","H","M",2,"FR"
"5/4/2014",256,3,"White","H","M",11,"FR"
"5/4/2014",256,3,"White","H","M",1,"FR"
"5/4/2014",2104,3,"White","H","M",1,"GE"
"5/4/2014",1035,3,"White","N","M",3,"ED"
"5/4/2014",256,3,"White","H","M",1,"FR"
"5/4/2014",353,3,"White","H","M",2,"HE"
