Field Contact Num,Officer Serial
221673,6076
274786,6076
284420,6076
284567,6076
310966,6076
311492,6076
317012,6076
317338,6076
318948,6076
398333,6076
402291,6076
413842,6076
418132,6076
428775,6076
493091,6076
499641,6076
499714,6076
8608388142,6076
12667066440,6076
29807,6079
45184,6079
52486,6079
114084,6079
128970,6079
128971,6079
170040,6079
258842,6079
258853,6079
268745,6079
273940,6079
273941,6079
273942,6079
273943,6079
285735,6079
300157,6079
388984,6079
391630,6079
433966,6079
507762,6079
507763,6079
507829,6079
518389,6079
529745,6079
535773,6079
537719,6079
537788,6079
538138,6079
540456,6079
543545,6079
8604177786,6079
8856534934,6079
9650054362,6079
10809654123,6079
11149356912,6079
11149365022,6079
11690933576,6079
12601704280,6079
12601708586,6079
12625364412,6079
12787449195,6079
54348,6081
54349,6081
66829,6081
88001,6081
88002,6081
226534,6081
226535,6081
226536,6081
226537,6081
226538,6081
226539,6081
226540,6081
226541,6081
226542,6081
226543,6081
243721,6081
281362,6081
290380,6081
298622,6081
298623,6081
307060,6081
313202,6081
340482,6081
391276,6081
391277,6081
447930,6081
452842,6081
452843,6081
475347,6081
481379,6081
495862,6081
498130,6081
498245,6081
498246,6081
500025,6081
500131,6081
508919,6081
524161,6081
8277507098,6081
8673000877,6081
12136582023,6081
12793159175,6081
12845023815,6081
37708,6086
106528,6086
106529,6086
142669,6086
220451,6086
235021,6086
236463,6086
274626,6086
275675,6086
287531,6086
324653,6086
371448,6086
371449,6086
420725,6086
422539,6086
429625,6086
445929,6086
473136,6086
481226,6086
488284,6086
502186,6086
10369117430,6086
10575732600,6086
11690941619,6086
80328,6088
84886,6088
84887,6088
88562,6088
93895,6088
97173,6088
97684,6088
108495,6088
125692,6088
125693,6088
127131,6088
128523,6088
131272,6088
131273,6088
137256,6088
146748,6088
150170,6088
150171,6088
152233,6088
153617,6088
159002,6088
159921,6088
261975,6088
262133,6088
262134,6088
369404,6088
371460,6088
468559,6088
471147,6088
478819,6088
479240,6088
481153,6088
496677,6088
496745,6088
502201,6088
512886,6088
518458,6088
518459,6088
518460,6088
518461,6088
518470,6088
518539,6088
518615,6088
518616,6088
518675,6088
518682,6088
518683,6088
519232,6088
519233,6088
519234,6088
520051,6088
520052,6088
520058,6088
520080,6088
520343,6088
520344,6088
520345,6088
520346,6088
520347,6088
520452,6088
522619,6088
522620,6088
522622,6088
522623,6088
523484,6088
523485,6088
523486,6088
524045,6088
524140,6088
525519,6088
525541,6088
525612,6088
526377,6088
526378,6088
527279,6088
527280,6088
527303,6088
527604,6088
527605,6088
527937,6088
530133,6088
530450,6088
530460,6088
534087,6088
536292,6088
536590,6088
538123,6088
538125,6088
539946,6088
541089,6088
542231,6088
545839,6088
9819146539,6088
12810256267,6088
12810778298,6088
61401,6089
61402,6089
61403,6089
61404,6089
308574,6089
557610,6089
557611,6089
62559,6090
65288,6090
73520,6090
74394,6090
80262,6090
87216,6090
88609,6090
90815,6090
91697,6090
118081,6090
121763,6090
166441,6090
174307,6090
248309,6090
253592,6090
253593,6090
255917,6090
274619,6090
283726,6090
314472,6090
318744,6090
355231,6090
355232,6090
357738,6090
357739,6090
382297,6090
407780,6090
420769,6090
448083,6090
478098,6090
481633,6090
481634,6090
481689,6090
483659,6090
524594,6090
540930,6090
543194,6090
555397,6090
557667,6090
558602,6090
12781681475,6090
72981,6091
454229,6091
151804,6092
152518,6092
158398,6092
176375,6092
297335,6092
433151,6092
370591,6094
54134,6101
103035,6103
103039,6103
118807,6103
119062,6103
140119,6103
140120,6103
46328,6106
60277,6106
60278,6106
81579,6106
81580,6106
81748,6106
81749,6106
81750,6106
82685,6106
82686,6106
83715,6106
91690,6106
92352,6106
92353,6106
95771,6106
100063,6106
102360,6106
103920,6106
105213,6106
105314,6106
113372,6106
113373,6106
135957,6106
145567,6106
145797,6106
145798,6106
211504,6106
409672,6106
551883,6106
60434,6108
75034,6108
43721,6115
51805,6115
64916,6115
64917,6115
64918,6115
81936,6115
90542,6115
96132,6115
106478,6115
107055,6115
125350,6115
125351,6115
142755,6115
147738,6115
147739,6115
148396,6115
154437,6115
155267,6115
163170,6115
178652,6115
180813,6115
191721,6115
195359,6115
215801,6115
235479,6115
237621,6115
264314,6115
304900,6115
311455,6115
311456,6115
315803,6115
315804,6115
318103,6115
338957,6115
352902,6115
352903,6115
352904,6115
352905,6115
357293,6115
397969,6115
403294,6115
411718,6115
483193,6115
501686,6115
512964,6115
521481,6115
537209,6115
540654,6115
544055,6115
544118,6115
544140,6115
550893,6115
554831,6115
8301110425,6115
11122537857,6115
11716610011,6115
12105930306,6115
13174224214,6115
13462291867,6115
13499516373,6115
56922,6122
56923,6122
101887,6122
101888,6122
101889,6122
105867,6122
125629,6122
147095,6122
178787,6122
180749,6122
186028,6122
186029,6122
186237,6122
193440,6122
222238,6122
223991,6122
225826,6122
235019,6122
235020,6122
255397,6122
260583,6122
261217,6122
274698,6122
292348,6122
299390,6122
315570,6122
315571,6122
344898,6122
412195,6122
501513,6122
501593,6122
538725,6122
558782,6122
8263972881,6122
8530208457,6122
8609311988,6122
9450941320,6122
9677454637,6122
9679621580,6122
12169917872,6122
13109857413,6122
13176497522,6122
57360,6123
63615,6123
101925,6123
113206,6123
119766,6123
119767,6123
124461,6123
134881,6123
139874,6123
141644,6123
147692,6123
149355,6123
150322,6123
167962,6123
182830,6123
186109,6123
197765,6123
201736,6123
205020,6123
207155,6123
224913,6123
229849,6123
229850,6123
241967,6123
241968,6123
241969,6123
243054,6123
272839,6123
281566,6123
286327,6123
319521,6123
335018,6123
393731,6123
397815,6123
435183,6123
441802,6123
449404,6123
449405,6123
449569,6123
449570,6123
467709,6123
550740,6123
550784,6123
550785,6123
355196,6156
398609,6156
443950,6156
444600,6156
229068,6162
49096,6179
143500,6179
143501,6179
143502,6179
154860,6179
158005,6179
161729,6179
163389,6179
163390,6179
168419,6179
180279,6179
180280,6179
239998,6179
326415,6179
326416,6179
326417,6179
479803,6179
482314,6179
539684,6179
12060889366,6179
77535,6180
392349,6180
43896,6181
57373,6181
117883,6181
117884,6181
167519,6181
204094,6181
216670,6181
216671,6181
217427,6181
217918,6181
467757,6181
47657,6194
53153,6194
53529,6194
53530,6194
72792,6194
72793,6194
72794,6194
72985,6194
72986,6194
72987,6194
75001,6194
89734,6194
89735,6194
98704,6194
108440,6194
108441,6194
119768,6194
125423,6194
127093,6194
165410,6194
192928,6194
194917,6194
205694,6194
210785,6194
210887,6194
210888,6194
237094,6194
237095,6194
261321,6194
261322,6194
268287,6194
270270,6194
270271,6194
273730,6194
307362,6194
347797,6194
455211,6194
460244,6194
471499,6194
13080326889,6194
13174853209,6194
270447,6195
306753,6195
328064,6195
328065,6195
328066,6195
392397,6195
464377,6195
45192,6215
50764,6215
51129,6215
54517,6215
60442,6215
62483,6215
68416,6215
75601,6215
75602,6215
81543,6215
92575,6215
92708,6215
113347,6215
117439,6215
174674,6215
201337,6215
225161,6215
233709,6215
271463,6215
295074,6215
303536,6215
305326,6215
309781,6215
347565,6215
362769,6215
369363,6215
427137,6215
441553,6215
445105,6215
447265,6215
511654,6215
537570,6215
538236,6215
554466,6215
555011,6215
557894,6215
8235927362,6215
8251521620,6215
126358,6225
485441,6225
485442,6225
10046235764,6225
11130185678,6225
12633552821,6225
44493,6226
56098,6226
63407,6226
63408,6226
106675,6226
115685,6226
121569,6226
121570,6226
121571,6226
131306,6226
131307,6226
131308,6226
131309,6226
455772,6226
49482,6227
57359,6227
167737,6227
177231,6227
182803,6227
183193,6227
200586,6227
214320,6227
228319,6227
253970,6227
282694,6227
12110631166,6231
47151,6235
49092,6235
67328,6235
88522,6235
88638,6235
128590,6235
131048,6235
163146,6235
181824,6235
203078,6235
203079,6235
213915,6235
225048,6235
232441,6235
249045,6235
249356,6235
259834,6235
270551,6235
289366,6235
325397,6235
358131,6235
358132,6235
358133,6235
392758,6235
454467,6235
461795,6235
494401,6235
547049,6235
8247976563,6235
8321171658,6235
12157907515,6235
12606056675,6235
49450,6244
49452,6244
378071,6244
378072,6244
411910,6244
411911,6244
10413814102,6245
49771,6246
51238,6246
51344,6246
51808,6246
61019,6246
72778,6246
72779,6246
98070,6246
102599,6246
117019,6246
130125,6246
130262,6246
130263,6246
130928,6246
137067,6246
138183,6246
144116,6246
240336,6246
260960,6246
263290,6246
285556,6246
285557,6246
285614,6246
293368,6246
302368,6246
311944,6246
315436,6246
338562,6246
376770,6246
426789,6246
426790,6246
435376,6246
435377,6246
466638,6246
470802,6246
487732,6246
509420,6246
509499,6246
511293,6246
513993,6246
526266,6246
555965,6246
10369598997,6246
12032982795,6246
12164532686,6246
13102436875,6246
546291,6247
101912,6257
101913,6257
241033,6257
241034,6257
241035,6257
241144,6257
246984,6257
251282,6257
310036,6257
432371,6257
467727,6257
536793,6257
12805337281,6257
12805349214,6257
13023944245,6257
13105906690,6257
13105941220,6257
81472,6259
84330,6259
170263,6259
270560,6259
368553,6259
420910,6259
420911,6259
423111,6259
48419,6262
51920,6262
51921,6262
64823,6262
90731,6262
100271,6262
126224,6262
150860,6262
150861,6262
152973,6262
153187,6262
153188,6262
206476,6262
209867,6262
212959,6262
225231,6262
246827,6262
271345,6262
280572,6262
358488,6262
383184,6262
383592,6262
383593,6262
388918,6262
396628,6262
418665,6262
419202,6262
429445,6262
443947,6262
463172,6262
464741,6262
469774,6262
478706,6262
484363,6262
511160,6262
518127,6262
541516,6262
8583442278,6262
8628041748,6262
8755405072,6262
9279342844,6262
9279374859,6262
9738999330,6262
10517416383,6262
12054374469,6262
12157248400,6262
12684272435,6262
55517,6273
146494,6273
300709,6273
70468,6274
87533,6274
87534,6274
87535,6274
87536,6274
142627,6274
142653,6274
144789,6274
144790,6274
145129,6274
145130,6274
167003,6274
168832,6274
170685,6274
175909,6274
178735,6274
187303,6274
190174,6274
190175,6274
196057,6274
219866,6274
224739,6274
224740,6274
224741,6274
276694,6274
281820,6274
286481,6274
286482,6274
286483,6274
302763,6274
315585,6274
325399,6274
330112,6274
330113,6274
333504,6274
376496,6274
396672,6274
413881,6274
413882,6274
413939,6274
416612,6274
416613,6274
416614,6274
416615,6274
416616,6274
424969,6274
433470,6274
433471,6274
435616,6274
436012,6274
467912,6274
470925,6274
470926,6274
471081,6274
522618,6274
523720,6274
523942,6274
528860,6274
528861,6274
531651,6274
535526,6274
535527,6274
543647,6274
547126,6274
549499,6274
8200521982,6274
8251300100,6274
8318528930,6274
9737138966,6274
11121947159,6274
11860685084,6274
11906133304,6274
12115549071,6274
12115574586,6274
13469936693,6274
98477,6275
98478,6275
147977,6275
147978,6275
147979,6275
239685,6275
247914,6275
247915,6275
286359,6275
371228,6275
378404,6275
378405,6275
402834,6275
402835,6275
422491,6275
441147,6275
467891,6275
540372,6275
540373,6275
540417,6275
546706,6275
556898,6275
8227509979,6275
8227516137,6275
8227517472,6275
11357836600,6275
12660680499,6275
12660684479,6275
12781721550,6275
13078823634,6275
80769,6276
108721,6276
168275,6276
201158,6276
270682,6276
319223,6276
32310,6283
33623,6283
58064,6283
85851,6283
185040,6283
307678,6283
426928,6283
444318,6283
445055,6283
486842,6283
492699,6283
494749,6283
513957,6283
548021,6283
546510,6286
9640705916,6286
497717,6287
198277,6290
215775,6290
299015,6290
52650,6294
154777,6294
154778,6294
154779,6294
193882,6294
195544,6294
195545,6294
195546,6294
46220,6296
46221,6296
47287,6296
47739,6296
49968,6296
54759,6296
54769,6296
56382,6296
56625,6296
59071,6296
59124,6296
65925,6296
65926,6296
66011,6296
66099,6296
67444,6296
69925,6296
78399,6296
78400,6296
78401,6296
78402,6296
95037,6296
101043,6296
101044,6296
103405,6296
103406,6296
104873,6296
104874,6296
115034,6296
116410,6296
120173,6296
120409,6296
122238,6296
122488,6296
123335,6296
125975,6296
126953,6296
127458,6296
127460,6296
127461,6296
127613,6296
128973,6296
128974,6296
128975,6296
128976,6296
131338,6296
135599,6296
135600,6296
135692,6296
135693,6296
136532,6296
144074,6296
144075,6296
144076,6296
144080,6296
144926,6296
144927,6296
147272,6296
150801,6296
152783,6296
156596,6296
157334,6296
158255,6296
165901,6296
168811,6296
168897,6296
171293,6296
174979,6296
198404,6296
202161,6296
202362,6296
212172,6296
212173,6296
212174,6296
221097,6296
231477,6296
264143,6296
271356,6296
271357,6296
271358,6296
271573,6296
271574,6296
271575,6296
273034,6296
282020,6296
286477,6296
286478,6296
286479,6296
286768,6296
289128,6296
289129,6296
289130,6296
289131,6296
313363,6296
315890,6296
319517,6296
324659,6296
324660,6296
324661,6296
332943,6296
332944,6296
335027,6296
335028,6296
336248,6296
336249,6296
357786,6296
389358,6296
399044,6296
399045,6296
399046,6296
411962,6296
414912,6296
414913,6296
417065,6296
417066,6296
432373,6296
436781,6296
441874,6296
448143,6296
459805,6296
467687,6296
467719,6296
467776,6296
467878,6296
467881,6296
476651,6296
478962,6296
480038,6296
498693,6296
498694,6296
511312,6296
511389,6296
527170,6296
534093,6296
537840,6296
538199,6296
538276,6296
538277,6296
555608,6296
556323,6296
8198879762,6296
8198892721,6296
8198903896,6296
8198915111,6296
8203737231,6296
8203761883,6296
9938841895,6296
10037535351,6296
10142742566,6296
10571548724,6296
11636898757,6296
12079380381,6296
12137720299,6296
12170208452,6296
12170222497,6296
12753860516,6296
52845,6299
78134,6299
286759,6299
286760,6299
306085,6299
382289,6299
426900,6299
426901,6299
426902,6299
440217,6299
440218,6299
451632,6299
451794,6299
454379,6299
542524,6299
542525,6299
12109382928,6299
47339,6301
60092,6301
79405,6301
119119,6301
137260,6301
141194,6301
149986,6301
184708,6301
187345,6301
189282,6301
189283,6301
196841,6301
199322,6301
200175,6301
200176,6301
247855,6301
252322,6301
256626,6301
266551,6301
454263,6301
112075,6304
198044,6304
198850,6304
217259,6304
312633,6304
313987,6304
428827,6304
458918,6304
89860,6308
12620223181,6308
58952,6313
58953,6313
75605,6313
99841,6313
101045,6313
104437,6313
107989,6313
112256,6313
138581,6313
181266,6313
199334,6313
220590,6313
235932,6313
315095,6313
405053,6313
467689,6313
492737,6313
502668,6313
516832,6313
49454,6316
49455,6316
49972,6316
88796,6316
88797,6316
88798,6316
